backbone_id,sample_id,matched_CA_atom_count,global_ca_rmsd_A,global_backbone_rmsd_after_CA_fit_A,pocket_ca_rmsd_after_CA_fit_A,pocket_backbone_rmsd_after_CA_fit_A,ref_ca_rg_A,pred_ca_rg_A,delta_ca_rg_A,projected_min_protein_ligand_distance_A,projected_delta_ligand_clash_pair_count,projected_ligand_clash_pair_count_backbone,projected_ligand_clash_pair_count_sidechain,reference_contact_position_count,projected_contact_position_count,projected_contact_recovery_percent,projected_new_contact_percent,reference_hydrophobic_C_contact_pair_count,projected_hydrophobic_C_contact_pair_count,pred_mean_CA_Bfactor,pred_pocket_mean_CA_Bfactor,d_index,candidate_id,half_life_E_coli_in_vivo,instability_index,ligand_interface_sequence_recovery,sequence_recovery,stability_prediction,Sequence ID,solubility,usability,ligand_clash_total,is_stable,is_clash_free,is_full_contact_recovery,strict_gate_pass,conditional_gate_pass,accepted_representative,decision_status,selection_pool_rank,decision_note
buried_6_model_1,1,133,0.4725,0.4582,0.6114,0.5863,14.4477,14.5086,0.0608,3.2672,0,0,0,17,16,88.2353,6.25,23,14,0.8808,0.8782,0,buried_6_model_1_0,>10 h,23.67,0.5294,0.5489,Stable,buried_6_model_1_b0_d0,0.897129638289092,0.6176383934436311,0,True,True,False,False,True,False,Conditional_selected,2.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_1,2,133,1.3675,1.3654,1.7458,1.7364,14.4477,14.4084,-0.0393,0.9297,10,0,10,17,18,88.2353,16.6667,23,100,0.8734,0.8492,1,buried_6_model_1_1,>10 h,35.6,0.5294,0.5865,Stable,buried_6_model_1_b0_d1,0.8681084940934687,0.5073251300404494,10,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_1,3,133,1.4111,1.3893,1.8353,1.7582,14.4477,14.4446,-0.0032,2.3465,0,0,0,17,14,82.3529,0.0,23,56,0.8361,0.8274,2,buried_6_model_1_2,2 min,35.3,0.5882,0.6316,Stable,buried_6_model_1_b0_d2,0.8501482110084553,0.5360874155077866,0,True,True,False,False,True,False,Conditional_selected,3.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_1,4,133,1.5852,1.5748,2.1152,2.0489,14.4477,14.3776,-0.0701,0.9067,30,8,22,17,18,76.4706,27.7778,23,120,0.8754,0.856,3,buried_6_model_1_3,2 min,28.5,0.5294,0.5865,Stable,buried_6_model_1_b0_d3,0.8674924391396385,0.5308456296682625,30,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_1,5,133,0.5628,0.5603,0.5018,0.487,14.4477,14.4379,-0.0098,3.1562,0,0,0,17,16,94.1176,0.0,23,11,0.8533,0.8492,4,buried_6_model_1_4,>10 h,37.12,0.5294,0.5789,Stable,buried_6_model_1_b0_d4,0.8860681303286337,0.5944910471167761,0,True,True,False,False,True,True,Conditional_selected,1.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_1,6,133,0.9401,0.9395,1.2002,1.182,14.4477,14.4772,0.0294,1.7144,2,0,2,17,17,94.1176,5.8824,23,90,0.8526,0.8363,5,buried_6_model_1_5,>10 h,32.22,0.5882,0.5564,Stable,buried_6_model_1_b0_d5,0.8702332952650066,0.6034964061038102,2,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_1,7,133,0.5458,0.5469,0.5836,0.5933,14.4477,14.4029,-0.0448,1.7293,1,0,1,17,18,100.0,5.5556,23,40,0.866,0.8504,6,buried_6_model_1_6,>10 h,20.3,0.5294,0.5564,Stable,buried_6_model_1_b0_d6,0.8811885611829586,0.6252492813967591,1,True,False,True,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_1,8,133,1.0393,1.0314,1.2214,1.231,14.4477,14.3646,-0.0831,0.7398,16,0,16,17,18,94.1176,11.1111,23,91,0.855,0.843,7,buried_6_model_1_7,>10 h,35.44,0.5294,0.6015,Stable,buried_6_model_1_b0_d7,0.8771876054856313,0.6017062266930644,16,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_1,9,133,1.5236,1.5216,2.1926,2.1637,14.4477,14.5237,0.076,0.512,30,10,20,17,19,82.3529,26.3158,23,110,0.8748,0.8536,8,buried_6_model_1_8,>10 h,32.91,0.5294,0.5639,Stable,buried_6_model_1_b0_d8,0.8831311821280204,0.5865837857643806,30,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_1,10,133,1.158,1.1506,1.4322,1.4457,14.4477,14.2443,-0.2035,0.4084,16,3,13,17,20,94.1176,20.0,23,90,0.8538,0.8442,9,buried_6_model_1_9,>10 h,26.38,0.5294,0.5188,Stable,buried_6_model_1_b0_d9,0.9159472616269132,0.6301973572122742,16,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_2,1,133,0.7968,0.8123,1.2598,1.3422,13.4109,13.2131,-0.1977,0.5633,38,24,14,19,18,89.4737,5.5556,19,101,0.8549,0.8291,0,buried_6_model_2_0,>10 h,20.71,0.4286,0.5714,Stable,buried_6_model_2_b0_d0,0.8766692333587855,0.5192413712808558,38,True,False,False,False,False,False,Rejected_repair_required,9.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_2,2,133,0.7989,0.7952,0.9686,0.9454,13.4109,13.2121,-0.1988,0.6342,17,7,10,19,17,84.2105,5.8824,19,61,0.8531,0.8284,1,buried_6_model_2_1,>10 h,15.02,0.4286,0.5489,Stable,buried_6_model_2_b0_d1,0.8766722504226612,0.515769914034278,17,True,False,False,False,False,False,Rejected_repair_required,7.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_2,3,133,0.6821,0.696,0.9184,0.9906,13.4109,13.2129,-0.198,0.3331,13,6,7,19,18,89.4737,5.5556,19,83,0.8477,0.8285,2,buried_6_model_2_2,>10 h,19.33,0.4286,0.5564,Stable,buried_6_model_2_b0_d2,0.8656274822884729,0.5148109181146017,13,True,False,False,False,False,False,Rejected_repair_required,6.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_2,4,133,0.7016,0.7104,0.9619,1.0233,13.4109,13.2461,-0.1648,1.032,10,4,6,19,17,78.9474,11.7647,19,52,0.8507,0.8205,3,buried_6_model_2_3,>10 h,14.18,0.4762,0.5489,Stable,buried_6_model_2_b0_d3,0.8830182485789788,0.5193175090290467,10,True,False,False,False,False,False,Rejected_repair_required,3.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_2,5,133,1.2708,1.2776,1.8098,1.8423,13.4109,13.5108,0.0999,1.7547,3,0,3,19,13,63.1579,7.6923,19,36,0.843,0.8191,4,buried_6_model_2_4,>10 h,24.11,0.5238,0.5489,Stable,buried_6_model_2_b0_d4,0.8676537490801653,0.5389109996863893,3,True,False,False,False,False,False,Rejected_repair_required,2.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_2,6,133,1.1445,1.153,1.7087,1.7642,13.4109,13.2639,-0.147,1.5158,3,0,3,19,16,73.6842,12.5,19,52,0.8468,0.8283,5,buried_6_model_2_5,>10 h,22.94,0.5238,0.594,Stable,buried_6_model_2_b0_d5,0.879887311453102,0.5505212408550594,3,True,False,False,False,False,False,Rejected_repair_required,1.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_2,7,133,5.4746,5.4846,6.1004,5.886,13.4109,13.8642,0.4534,0.5694,26,1,25,19,18,68.4211,27.7778,19,152,0.8103,0.8001,6,buried_6_model_2_6,>10 h,19.44,0.4762,0.5789,Stable,buried_6_model_2_b0_d6,0.8823004735579041,0.5489403336696168,26,True,False,False,False,False,False,Rejected_repair_required,8.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_2,8,133,0.716,0.7475,1.1674,1.298,13.4109,13.174,-0.2368,0.3548,45,27,18,19,20,94.7368,10.0,19,113,0.8587,0.8461,7,buried_6_model_2_7,>10 h,13.83,0.4286,0.5414,Stable,buried_6_model_2_b0_d7,0.8932289128191069,0.5791520968768029,45,True,False,False,False,False,False,Rejected_repair_required,10.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_2,9,133,0.6711,0.7008,0.8682,0.956,13.4109,13.2343,-0.1766,0.6813,12,7,5,19,19,94.7368,5.2632,19,76,0.857,0.8303,8,buried_6_model_2_8,>10 h,19.04,0.4762,0.5564,Stable,buried_6_model_2_b0_d8,0.8896590049779188,0.5474031834384928,12,True,False,False,False,False,False,Rejected_repair_required,5.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_2,10,133,0.6768,0.6886,0.8918,0.959,13.4109,13.2593,-0.1516,1.1175,11,3,8,19,18,89.4737,5.5556,19,58,0.8423,0.8319,9,buried_6_model_2_9,>10 h,17.18,0.5238,0.5263,Stable,buried_6_model_2_b0_d9,0.8702247434010001,0.4982046404373537,11,True,False,False,False,False,False,Rejected_repair_required,4.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_3,1,133,0.5012,0.4846,0.4775,0.4578,15.8289,15.7298,-0.0991,1.2367,4,0,4,19,17,84.2105,5.8824,29,81,0.8905,0.8941,0,buried_6_model_3_0,2 min,32.29,0.15,0.4812,Stable,buried_6_model_3_b0_d0,0.8229351934356558,0.4718019219304669,4,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_3,2,133,0.6715,0.6642,0.6728,0.6562,15.8289,15.832,0.0031,2.4323,0,0,0,19,17,84.2105,5.8824,29,28,0.9011,0.9015,1,buried_6_model_3_1,>10 h,34.03,0.45,0.4662,Stable,buried_6_model_3_b0_d1,0.8698003007370942,0.5115843240160691,0,True,True,False,False,True,True,Conditional_selected,1.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_3,3,133,0.5064,0.5235,0.4644,0.443,15.8289,15.8434,0.0144,1.2498,7,0,7,19,17,84.2105,5.8824,29,66,0.8988,0.9011,2,buried_6_model_3_2,>10 h,29.58,0.4,0.5038,Stable,buried_6_model_3_b0_d2,0.8090943955715636,0.5604685812540321,7,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_3,4,133,0.4723,0.4623,0.4243,0.4103,15.8289,15.8531,0.0242,0.7409,4,0,4,19,17,84.2105,5.8824,29,45,0.8946,0.8904,3,buried_6_model_3_3,2 min,29.56,0.3,0.4436,Stable,buried_6_model_3_b0_d3,0.8918149620678524,0.6294029483422852,4,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_3,5,133,0.4218,0.4102,0.3939,0.3759,15.8289,15.8042,-0.0247,0.6785,12,0,12,19,18,84.2105,11.1111,29,39,0.8983,0.8971,4,buried_6_model_3_4,2 min,25.69,0.4,0.4812,Stable,buried_6_model_3_b0_d4,0.8897614402810692,0.5627442448537466,12,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_3,6,133,0.5718,0.555,0.3858,0.3722,15.8289,15.832,0.0031,0.7804,9,0,9,19,17,84.2105,5.8824,29,73,0.9001,0.8972,5,buried_6_model_3_5,2 min,41.54,0.35,0.4586,Potentially unstable,buried_6_model_3_b0_d5,0.8704918998757843,0.6289581582127648,9,False,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_3,7,133,0.6847,0.6778,0.7291,0.7117,15.8289,15.7505,-0.0784,1.1349,9,0,9,19,17,84.2105,5.8824,29,87,0.8932,0.8842,6,buried_6_model_3_6,2 min,33.85,0.35,0.4962,Stable,buried_6_model_3_b0_d6,0.8734638950876656,0.5185809064161304,9,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_3,8,133,0.5029,0.4901,0.4709,0.4549,15.8289,15.8046,-0.0243,1.2733,3,0,3,19,17,84.2105,5.8824,29,42,0.892,0.8975,7,buried_6_model_3_7,>10 h,37.08,0.2,0.4662,Stable,buried_6_model_3_b0_d7,0.897877130709778,0.5524248879920125,3,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_3,9,133,0.578,0.5632,0.4465,0.4359,15.8289,15.8308,0.0018,1.2035,13,0,13,19,18,84.2105,11.1111,29,100,0.9027,0.8995,8,buried_6_model_3_8,2 min,39.23,0.2,0.3985,Stable,buried_6_model_3_b0_d8,0.8719969594989951,0.5613077270308151,13,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_3,10,133,0.5965,0.5912,0.5437,0.5609,15.8289,15.7821,-0.0468,0.9272,16,0,16,19,18,84.2105,11.1111,29,96,0.8943,0.8968,9,buried_6_model_3_9,>10 h,32.34,0.15,0.4286,Stable,buried_6_model_3_b0_d9,0.8649017457850643,0.56194417783367,16,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_4,1,133,1.2531,1.2233,1.1354,1.1559,14.012,13.9025,-0.1095,0.9181,14,0,14,15,20,80.0,40.0,26,134,0.8269,0.8087,0,buried_6_model_4_0,>10 h,34.09,0.4737,0.5489,Stable,buried_6_model_4_b0_d0,0.8770711601380379,0.3764568957567517,14,True,False,False,False,False,False,Rejected_repair_required,6.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_4,2,133,3.1149,3.1085,2.8811,2.9213,14.012,13.7017,-0.3102,0.6767,22,1,21,15,18,66.6667,44.4444,26,141,0.8399,0.8384,1,buried_6_model_4_1,>10 h,32.68,0.4737,0.5414,Stable,buried_6_model_4_b0_d1,0.8814746316726924,0.6465082554400542,22,True,False,False,False,False,False,Rejected_repair_required,9.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_4,3,133,0.6828,0.6933,0.752,0.727,14.012,14.0161,0.0041,1.7529,2,0,2,15,16,86.6667,18.75,26,14,0.8438,0.8475,2,buried_6_model_4_2,>10 h,27.97,0.4737,0.5414,Stable,buried_6_model_4_b0_d2,0.9305993481639376,0.6136850931123182,2,True,False,False,False,False,False,Rejected_repair_required,1.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_4,4,133,0.8108,0.8147,0.8259,0.7858,14.012,14.163,0.1511,0.8794,5,0,5,15,16,93.3333,12.5,26,17,0.8105,0.7965,3,buried_6_model_4_3,>10 h,22.79,0.5789,0.5714,Stable,buried_6_model_4_b0_d3,0.9229565152511492,0.6771126373750229,5,True,False,False,False,False,False,Rejected_repair_required,3.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_4,5,133,1.9476,1.9134,2.0537,1.978,14.012,14.2953,0.2833,1.017,7,0,7,15,14,60.0,35.7143,26,41,0.8068,0.7817,4,buried_6_model_4_4,>10 h,32.16,0.6316,0.6015,Stable,buried_6_model_4_b0_d4,0.907666902503714,0.5602648221697791,7,True,False,False,False,False,False,Rejected_repair_required,4.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_4,6,133,3.2742,3.2611,3.08,3.1081,14.012,13.8804,-0.1316,0.8253,22,6,16,15,19,73.3333,42.1053,26,128,0.834,0.8231,5,buried_6_model_4_5,>10 h,24.86,0.6316,0.594,Stable,buried_6_model_4_b0_d5,0.8329269752542985,0.3054937570895627,22,True,False,False,False,False,False,Rejected_repair_required,8.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_4,7,133,0.6006,0.6135,0.6333,0.599,14.012,14.0295,0.0175,1.0029,5,0,5,15,16,93.3333,12.5,26,28,0.8397,0.8391,6,buried_6_model_4_6,>10 h,34.74,0.6842,0.5789,Stable,buried_6_model_4_b0_d6,0.8834791021691835,0.4743800297864576,5,True,False,False,False,False,False,Rejected_repair_required,2.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_4,8,133,1.2097,1.2034,1.293,1.3014,14.012,13.9389,-0.073,0.6171,11,0,11,15,18,73.3333,38.8889,26,91,0.8148,0.8012,7,buried_6_model_4_7,>10 h,44.71,0.3684,0.5263,Potentially unstable,buried_6_model_4_b0_d7,0.7693863704746919,0.3009960199177041,11,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_4,9,133,3.1564,3.1551,2.9782,2.9877,14.012,13.9963,-0.0157,0.8718,10,1,9,15,17,60.0,47.0588,26,103,0.8084,0.7872,8,buried_6_model_4_8,>10 h,36.42,0.3684,0.5564,Stable,buried_6_model_4_b0_d8,0.9034200774805604,0.6119272477330358,10,True,False,False,False,False,False,Rejected_repair_required,5.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_4,10,133,3.2049,3.2126,3.0664,3.0552,14.012,14.046,0.034,1.0207,15,1,14,15,15,60.0,40.0,26,141,0.8346,0.8188,9,buried_6_model_4_9,>10 h,23.44,0.5789,0.5865,Stable,buried_6_model_4_b0_d9,0.8937210205991285,0.4657524181092657,15,True,False,False,False,False,False,Rejected_repair_required,7.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_5,1,133,2.9869,2.9428,2.9244,2.8939,13.9286,14.4319,0.5033,0.7014,27,9,18,18,17,55.5556,41.1765,30,112,0.8214,0.8225,0,buried_6_model_5_0,>10 h,30.21,0.4545,0.4812,Stable,buried_6_model_5_b0_d0,0.9021949412107412,0.5726725873850438,27,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
